Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Cargo Type Code,Cargo Aircraft Type,Cargo Weight LBS,Cargo Metric TONS,Year,Month
201601,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Cargo,Passenger,1486681,674.3585016,2016,January
201601,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Express,Passenger,4072,1.8470592,2016,January
201601,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Mail,Passenger,65488,29.7053568,2016,January
201601,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Cargo,Passenger,449894,204.0719184,2016,January
201601,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Express,Passenger,14297,6.4851192,2016,January
201601,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Cargo,Passenger,293601,133.1774136,2016,January
201601,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Cargo,Passenger,205898,93.3953328,2016,January
201601,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Cargo,Passenger,19634,8.9059824,2016,January
201601,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Mail,Passenger,4912,2.2280832,2016,January
201601,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Cargo,Passenger,19558,8.8715088,2016,January
201601,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Mail,Passenger,12463,5.6532168,2016,January
201601,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Cargo,Passenger,284389,128.9988504,2016,January
201601,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Mail,Passenger,3127,1.4184072,2016,January
201601,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Cargo,Passenger,149007,67.5895752,2016,January
201601,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Mail,Passenger,37275,16.90794,2016,January
201601,TACA,TA,TACA,TA,International,Central America,Deplaned,Cargo,Passenger,6963,3.1584168,2016,January
201601,TACA,TA,TACA,TA,International,Central America,Enplaned,Cargo,Passenger,1849,0.8387064,2016,January
201601,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Deplaned,Cargo,Passenger,320730,145.483128,2016,January
201601,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Enplaned,Cargo,Passenger,141303,64.0950408,2016,January
201601,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Cargo,Passenger,1690669,766.8874584,2016,January
201601,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Express,Passenger,43027,19.5170472,2016,January
201601,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Mail,Passenger,2296605,1041.740028,2016,January
201601,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Cargo,Passenger,2422840,1099.000224,2016,January
201601,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Express,Passenger,91092,41.3193312,2016,January
201601,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Mail,Passenger,2262361,1026.20695,2016,January
201601,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Cargo,Passenger,3683061,1670.63647,2016,January
201601,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Express,Passenger,49,0.0222264,2016,January
201601,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Mail,Passenger,272172,123.4572192,2016,January
201601,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Cargo,Passenger,1250392,567.1778112,2016,January
201601,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Express,Passenger,1059,0.4803624,2016,January
201601,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Mail,Passenger,636521,288.7259256,2016,January
201601,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Cargo,Passenger,194718,88.3240848,2016,January
201601,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Mail,Passenger,1687,0.7652232,2016,January
201601,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Cargo,Passenger,22416,10.1678976,2016,January
201601,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Mail,Passenger,11972,5.4304992,2016,January
201601,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Cargo,Passenger,363,0.1646568,2016,January
201601,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Cargo,Passenger,4288,1.9450368,2016,January
201601,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Express,Passenger,31,0.0140616,2016,January
201601,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Mail,Passenger,10134,4.5967824,2016,January
201601,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Cargo,Passenger,773431,350.8283016,2016,January
201601,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Express,Passenger,78,0.0353808,2016,January
201601,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Mail,Passenger,226352,102.6732672,2016,January
201601,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Cargo,Passenger,668244,303.1154784,2016,January
201601,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Express,Passenger,259,0.1174824,2016,January
201601,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Mail,Passenger,60764,27.5625504,2016,January
201601,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Cargo,Passenger,63143,28.6416648,2016,January
201601,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Cargo,Passenger,998,0.4526928,2016,January
201601,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Mail,Passenger,24042,10.9054512,2016,January
201601,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Cargo,Passenger,811331,368.0197416,2016,January
201601,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Cargo,Passenger,593747,269.3236392,2016,January
201602,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Deplaned,Cargo,Passenger,205481,93.2061816,2016,February
201602,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Enplaned,Cargo,Passenger,145127,65.8296072,2016,February
201602,Air Canada ,AC,Air Canada ,AC,International,Canada,Deplaned,Cargo,Passenger,73290,33.244344,2016,February
201602,Air Canada ,AC,Air Canada ,AC,International,Canada,Deplaned,Express,Passenger,7233,3.2808888,2016,February
201602,Air Canada ,AC,Air Canada ,AC,International,Canada,Deplaned,Mail,Passenger,40374,18.3136464,2016,February
201602,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Cargo,Passenger,86404,39.1928544,2016,February
201602,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Express,Passenger,21121,9.5804856,2016,February
201602,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Mail,Passenger,6134,2.7823824,2016,February
201602,Air China,CA,Air China,CA,International,Asia,Deplaned,Cargo,Passenger,370871,168.2270856,2016,February
201602,Air China,CA,Air China,CA,International,Asia,Deplaned,Mail,Passenger,71509,32.4364824,2016,February
201602,Air China,CA,Air China,CA,International,Asia,Enplaned,Cargo,Passenger,359568,163.1000448,2016,February
201602,Air France,AF,Air France,AF,International,Europe,Deplaned,Cargo,Passenger,14529,6.5903544,2016,February
201602,Air France,AF,Air France,AF,International,Europe,Deplaned,Mail,Passenger,604856,274.3626816,2016,February
201602,Air France,AF,Air France,AF,International,Europe,Enplaned,Cargo,Passenger,28431,12.8963016,2016,February
201602,Air France,AF,Air France,AF,International,Europe,Enplaned,Mail,Passenger,395438,179.3706768,2016,February
201602,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Cargo,Passenger,286103,129.7763208,2016,February
201602,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Mail,Passenger,41628,18.8824608,2016,February
201602,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Cargo,Passenger,271334,123.0771024,2016,February
201602,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Mail,Passenger,34687,15.7340232,2016,February
201602,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,175456,79.5868416,2016,February
201602,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Express,Passenger,2364,1.0723104,2016,February
201602,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Mail,Passenger,3951,1.7921736,2016,February
201602,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,68803,31.2090408,2016,February
201602,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Express,Passenger,5289,2.3990904,2016,February
201602,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Mail,Passenger,13825,6.27102,2016,February
201602,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Cargo,Passenger,7206,3.2686416,2016,February
201602,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Cargo,Passenger,10,0.004536,2016,February
201602,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Cargo,Passenger,896725,406.75446,2016,February
201602,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Mail,Passenger,165703,75.1628808,2016,February
201602,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Cargo,Passenger,579067,262.6647912,2016,February
201602,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Cargo,Passenger,205064,93.0170304,2016,February
201602,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Mail,Passenger,321930,146.027448,2016,February
201602,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Cargo,Passenger,420752,190.8531072,2016,February
201602,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Mail,Passenger,439423,199.3222728,2016,February
201602,Ameriflight,A8,Ameriflight,A8,Domestic,US,Deplaned,Cargo,Freighter,48521,22.0091256,2016,February
201602,Ameriflight,A8,Ameriflight,A8,Domestic,US,Enplaned,Cargo,Freighter,18061,8.1924696,2016,February
201602,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Freighter,533579,242.0314344,2016,February
201602,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Passenger,59089,26.8027704,2016,February
201602,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Mail,Freighter,49495,22.450932,2016,February
201602,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Mail,Passenger,99218,45.0052848,2016,February
201602,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Freighter,928925,421.36038,2016,February
201602,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Passenger,108093,49.0309848,2016,February
201602,"Atlas Air, Inc",5Y,"Atlas Air, Inc",5Y,Domestic,US,Deplaned,Cargo,Freighter,4458569,2022.406898,2016,February
201602,"Atlas Air, Inc",5Y,"Atlas Air, Inc",5Y,Domestic,US,Enplaned,Cargo,Freighter,3171095,1438.408692,2016,February
201602,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Cargo,Passenger,1161853,527.0165208,2016,February
201602,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Mail,Passenger,69920,31.715712,2016,February
201602,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Cargo,Passenger,669814,303.8276304,2016,February
201602,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Mail,Passenger,99508,45.1368288,2016,February
201602,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Deplaned,Cargo,Passenger,3633,1.6479288,2016,February
201602,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Enplaned,Cargo,Passenger,30860,13.998096,2016,February
201602,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Cargo,Passenger,1016830,461.234088,2016,February
201602,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Mail,Passenger,217252,98.5455072,2016,February
201602,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Cargo,Passenger,360885,163.697436,2016,February
201602,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Freighter,408458,185.2765488,2016,February
201602,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Passenger,127799,57.9696264,2016,February
201602,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Mail,Freighter,15755,7.146468,2016,February
201602,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Mail,Passenger,55542,25.1938512,2016,February
201602,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Freighter,505409,229.2535224,2016,February
201602,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Passenger,72116,32.7118176,2016,February
201602,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Mail,Passenger,17079,7.7470344,2016,February
201602,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Cargo,Passenger,305540,138.592944,2016,February
201602,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Cargo,Passenger,166596,75.5679456,2016,February
201602,China Southern,CZ,China Southern,CZ,International,Asia,Deplaned,Cargo,Passenger,74531,33.8072616,2016,February
201602,China Southern,CZ,China Southern,CZ,International,Asia,Deplaned,Mail,Passenger,22815,10.348884,2016,February
201602,China Southern,CZ,China Southern,CZ,International,Asia,Enplaned,Cargo,Passenger,23490,10.655064,2016,February
201602,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Mail,Passenger,418,0.1896048,2016,February
201602,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Cargo,Passenger,160,0.072576,2016,February
201602,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Cargo,Passenger,866815,393.187284,2016,February
201602,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Mail,Passenger,599934,272.1300624,2016,February
201602,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Cargo,Passenger,555404,251.9312544,2016,February
201602,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Mail,Passenger,773678,350.9403408,2016,February
201602,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Freighter,75186,34.1043696,2016,February
201602,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Passenger,950853,431.3069208,2016,February
201602,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Express,Passenger,163,0.0739368,2016,February
201602,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Mail,Passenger,245003,111.1333608,2016,February
201602,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Cargo,Freighter,236849,107.4347064,2016,February
201602,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Cargo,Passenger,569648,258.3923328,2016,February
201602,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Express,Passenger,3142,1.4252112,2016,February
201602,Emirates ,EK,Emirates ,EK,International,Middle East,Deplaned,Cargo,Passenger,171453,77.7710808,2016,February
201602,Emirates ,EK,Emirates ,EK,International,Middle East,Enplaned,Cargo,Passenger,245467,111.3438312,2016,February
201602,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Deplaned,Cargo,Passenger,112163,50.8771368,2016,February
201602,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Deplaned,Mail,Passenger,1078,0.4889808,2016,February
201602,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Enplaned,Cargo,Passenger,79021,35.8439256,2016,February
201602,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Enplaned,Mail,Passenger,1845,0.836892,2016,February
201602,Federal Express,FX,Federal Express,FX,Domestic,US,Deplaned,Cargo,Freighter,4124927,1871.066887,2016,February
201602,Federal Express,FX,Federal Express,FX,Domestic,US,Enplaned,Cargo,Freighter,2697318,1223.503445,2016,February
201602,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Cargo,Passenger,152157,69.0184152,2016,February
201602,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Cargo,Passenger,697499,316.3855464,2016,February
201602,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Cargo,Passenger,595378,270.0634608,2016,February
201602,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Mail,Passenger,205050,93.01068,2016,February
201602,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Cargo,Passenger,354464,160.7848704,2016,February
201602,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Mail,Passenger,148204,67.2253344,2016,February
201602,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Cargo,Passenger,196482,89.1242352,2016,February
201602,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Mail,Passenger,22454,10.1851344,2016,February
201602,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Cargo,Passenger,109868,49.8361248,2016,February
201602,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Mail,Passenger,19951,9.0497736,2016,February
201602,Kalitta Air,K4,Kalitta Air,K4,Domestic,US,Deplaned,Express,Freighter,60709,27.5376024,2016,February
201602,Kalitta Air,K4,Kalitta Air,K4,Domestic,US,Enplaned,Cargo,Freighter,71331,32.3557416,2016,February
201602,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Cargo,Freighter,533575,242.02962,2016,February
