Date,APPLICATION,OFFERED,ANSWERED,AVG ANS DELAY,MAX ANS DELAY,ABANDONED
20/08/2016,ccc_311_lobby_ph_script,0,0,00:00:00,00:00:00,0
20/08/2016,ccc_media_line_script,2,2,00:00:14,00:00:26,0
20/08/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
21/08/2016,ccc_tax_script,0,0,00:00:00,00:00:00,0
21/08/2016,ccc_priority_script,19,18,00:00:24,00:03:18,1
21/08/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
21/08/2016,ccc_city_script,0,0,00:00:00,00:00:00,0
21/08/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
21/08/2016,ccc_help_script,1,1,00:00:07,00:00:07,0
21/08/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
21/08/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
21/08/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
21/08/2016,ccc_fpb_script,0,0,00:00:00,00:00:00,0
21/08/2016,ccc_311_calgary_script,1086,997,00:00:51,00:20:19,88
21/08/2016,ccc_311_lobby_ph_script,0,0,00:00:00,00:00:00,0
21/08/2016,ccc_media_line_script,3,3,00:00:25,00:00:55,0
21/08/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
22/08/2016,ccc_tax_script,18,17,00:00:36,00:03:41,1
22/08/2016,ccc_priority_script,34,32,00:00:21,00:03:29,2
22/08/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
22/08/2016,ccc_city_script,19,19,00:00:12,00:00:33,0
22/08/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
22/08/2016,ccc_help_script,24,24,00:00:06,00:00:27,0
22/08/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
22/08/2016,ccc_bylaw_script,1,1,00:00:32,00:00:32,0
22/08/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
22/08/2016,ccc_fpb_script,0,0,00:00:00,00:00:00,0
22/08/2016,ccc_311_calgary_script,3678,3512,00:00:39,00:09:16,166
22/08/2016,ccc_311_lobby_ph_script,3,3,00:00:04,00:00:07,0
22/08/2016,ccc_media_line_script,1,1,00:00:03,00:00:03,0
22/08/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
23/08/2016,ccc_tax_script,11,11,00:01:20,00:02:55,0
23/08/2016,ccc_priority_script,39,38,00:00:11,00:00:40,1
23/08/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
23/08/2016,ccc_city_script,23,22,00:00:16,00:00:48,1
23/08/2016,ccc_feedback_script,1,0,00:00:00,00:00:00,0
23/08/2016,ccc_help_script,25,24,00:00:11,00:00:26,1
23/08/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
23/08/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
23/08/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
23/08/2016,ccc_fpb_script,1,1,00:01:16,00:01:16,0
23/08/2016,ccc_311_calgary_script,3704,3362,00:01:18,00:08:19,342
23/08/2016,ccc_311_lobby_ph_script,4,2,00:00:08,00:00:12,2
23/08/2016,ccc_media_line_script,2,2,00:00:08,00:00:14,0
23/08/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
24/08/2016,ccc_tax_script,19,19,00:00:30,00:03:43,0
24/08/2016,ccc_priority_script,18,17,00:00:12,00:00:51,1
24/08/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
24/08/2016,ccc_city_script,19,19,00:00:10,00:00:43,0
24/08/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
24/08/2016,ccc_help_script,22,20,00:00:11,00:00:40,2
24/08/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
24/08/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
24/08/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
24/08/2016,ccc_fpb_script,0,0,00:00:00,00:00:00,0
24/08/2016,ccc_311_calgary_script,3497,3303,00:00:44,00:12:35,194
24/08/2016,ccc_311_lobby_ph_script,7,6,00:00:06,00:00:12,1
24/08/2016,ccc_media_line_script,0,0,00:00:00,00:00:00,0
24/08/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
25/08/2016,ccc_tax_script,23,23,00:00:08,00:00:34,0
25/08/2016,ccc_priority_script,36,36,00:00:06,00:00:22,0
25/08/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
25/08/2016,ccc_city_script,9,9,00:00:07,00:00:17,0
25/08/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
25/08/2016,ccc_help_script,20,20,00:00:06,00:00:12,0
25/08/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
25/08/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
25/08/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
25/08/2016,ccc_fpb_script,2,2,00:00:03,00:00:04,0
25/08/2016,ccc_311_calgary_script,3175,3120,00:00:12,00:08:45,55
25/08/2016,ccc_311_lobby_ph_script,1,1,00:00:02,00:00:02,0
25/08/2016,ccc_media_line_script,2,2,00:00:06,00:00:07,0
25/08/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
26/08/2016,ccc_tax_script,12,12,00:00:16,00:01:00,0
26/08/2016,ccc_priority_script,21,21,00:00:05,00:00:19,0
26/08/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
26/08/2016,ccc_city_script,17,17,00:00:07,00:00:22,0
26/08/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
26/08/2016,ccc_help_script,10,10,00:00:14,00:01:21,0
26/08/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
26/08/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
26/08/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
26/08/2016,ccc_fpb_script,1,1,00:00:04,00:00:04,0
26/08/2016,ccc_311_calgary_script,3178,3115,00:00:14,00:05:54,63
26/08/2016,ccc_311_lobby_ph_script,2,2,00:00:08,00:00:11,0
26/08/2016,ccc_media_line_script,0,0,00:00:00,00:00:00,0
26/08/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
27/08/2016,ccc_tax_script,0,0,00:00:00,00:00:00,0
27/08/2016,ccc_priority_script,19,19,00:00:05,00:00:14,0
27/08/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
27/08/2016,ccc_city_script,0,0,00:00:00,00:00:00,0
27/08/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
27/08/2016,ccc_help_script,6,6,00:00:08,00:00:17,0
27/08/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
27/08/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
27/08/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
27/08/2016,ccc_fpb_script,0,0,00:00:00,00:00:00,0
27/08/2016,ccc_311_calgary_script,1308,1274,00:00:16,00:06:14,34
27/08/2016,ccc_311_lobby_ph_script,0,0,00:00:00,00:00:00,0
27/08/2016,ccc_media_line_script,1,1,00:00:04,00:00:04,0
27/08/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
28/08/2016,ccc_tax_script,0,0,00:00:00,00:00:00,0
28/08/2016,ccc_priority_script,11,11,00:00:07,00:00:12,0
28/08/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
28/08/2016,ccc_city_script,0,0,00:00:00,00:00:00,0
28/08/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
28/08/2016,ccc_help_script,3,3,00:00:12,00:00:23,0
28/08/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
28/08/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
28/08/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
28/08/2016,ccc_fpb_script,0,0,00:00:00,00:00:00,0
28/08/2016,ccc_311_calgary_script,950,912,00:00:25,00:09:32,38
28/08/2016,ccc_311_lobby_ph_script,0,0,00:00:00,00:00:00,0
28/08/2016,ccc_media_line_script,1,1,00:00:06,00:00:06,0
28/08/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
29/08/2016,ccc_tax_script,20,19,00:00:20,00:00:55,1
29/08/2016,ccc_priority_script,29,27,00:00:12,00:01:09,2
29/08/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
29/08/2016,ccc_city_script,25,25,00:00:09,00:00:30,0
29/08/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
29/08/2016,ccc_help_script,30,29,00:00:06,00:00:17,1
29/08/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
29/08/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
29/08/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
29/08/2016,ccc_fpb_script,3,3,00:00:20,00:00:39,0
29/08/2016,ccc_311_calgary_script,3595,3456,00:00:33,00:05:54,139
29/08/2016,ccc_311_lobby_ph_script,0,0,00:00:00,00:00:00,0
29/08/2016,ccc_media_line_script,0,0,00:00:00,00:00:00,0
29/08/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
30/08/2016,ccc_tax_script,19,17,00:00:51,00:02:27,2
30/08/2016,ccc_priority_script,25,25,00:00:10,00:01:37,0
30/08/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
30/08/2016,ccc_city_script,33,31,00:00:17,00:02:54,2
30/08/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
30/08/2016,ccc_help_script,24,21,00:00:10,00:00:57,3
30/08/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
30/08/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
30/08/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
30/08/2016,ccc_fpb_script,1,0,00:00:00,00:00:00,1
30/08/2016,ccc_311_calgary_script,3617,3319,00:00:55,00:07:41,298
30/08/2016,ccc_311_lobby_ph_script,2,1,00:00:05,00:00:05,1
30/08/2016,ccc_media_line_script,1,1,00:00:03,00:00:03,0
30/08/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
31/08/2016,ccc_tax_script,29,27,00:00:32,00:03:12,2
31/08/2016,ccc_priority_script,37,36,00:00:08,00:00:41,1
31/08/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
31/08/2016,ccc_city_script,19,19,00:00:08,00:00:19,0
31/08/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
31/08/2016,ccc_help_script,20,19,00:00:11,00:01:01,1
31/08/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
31/08/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
31/08/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
31/08/2016,ccc_fpb_script,0,0,00:00:00,00:00:00,0
31/08/2016,ccc_311_calgary_script,3657,3499,00:00:33,00:06:48,158
31/08/2016,ccc_311_lobby_ph_script,4,4,00:00:06,00:00:13,0
31/08/2016,ccc_media_line_script,1,1,00:00:40,00:00:40,0
31/08/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
01/09/2016,ccc_tax_script,7,7,00:00:24,00:01:20,0
01/09/2016,ccc_priority_script,36,35,00:00:10,00:01:17,1
01/09/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
01/09/2016,ccc_city_script,27,27,00:00:11,00:01:33,0
01/09/2016,ccc_feedback_script,1,0,00:00:00,00:00:00,0
01/09/2016,ccc_help_script,25,23,00:00:16,00:01:45,2
01/09/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
01/09/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
01/09/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
01/09/2016,ccc_fpb_script,0,0,00:00:00,00:00:00,0
01/09/2016,ccc_311_calgary_script,3423,3295,00:00:27,00:06:11,128
01/09/2016,ccc_311_lobby_ph_script,3,3,00:00:13,00:00:25,0
01/09/2016,ccc_media_line_script,0,0,00:00:00,00:00:00,0
01/09/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
02/09/2016,ccc_tax_script,12,12,00:00:11,00:01:12,0
02/09/2016,ccc_priority_script,30,29,00:00:07,00:00:29,1
02/09/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
02/09/2016,ccc_city_script,22,21,00:00:12,00:01:09,1
02/09/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
02/09/2016,ccc_help_script,15,14,00:00:07,00:00:14,1
02/09/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
02/09/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
02/09/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
02/09/2016,ccc_fpb_script,0,0,00:00:00,00:00:00,0
02/09/2016,ccc_311_calgary_script,2931,2870,00:00:13,00:02:59,61
02/09/2016,ccc_311_lobby_ph_script,1,1,00:00:02,00:00:02,0
02/09/2016,ccc_media_line_script,1,1,00:00:03,00:00:03,0
02/09/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
03/09/2016,ccc_tax_script,0,0,00:00:00,00:00:00,0
03/09/2016,ccc_priority_script,11,11,00:00:08,00:00:31,0
03/09/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
03/09/2016,ccc_city_script,0,0,00:00:00,00:00:00,0
03/09/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
03/09/2016,ccc_help_script,5,5,00:00:07,00:00:10,0
03/09/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
03/09/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
03/09/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
03/09/2016,ccc_fpb_script,0,0,00:00:00,00:00:00,0
03/09/2016,ccc_311_calgary_script,1263,1197,00:00:42,00:06:28,66
03/09/2016,ccc_311_lobby_ph_script,0,0,00:00:00,00:00:00,0
03/09/2016,ccc_media_line_script,0,0,00:00:00,00:00:00,0
03/09/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
04/09/2016,ccc_tax_script,0,0,00:00:00,00:00:00,0
04/09/2016,ccc_priority_script,16,16,00:00:16,00:02:23,0
04/09/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
04/09/2016,ccc_city_script,0,0,00:00:00,00:00:00,0
04/09/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
04/09/2016,ccc_help_script,6,6,00:00:11,00:00:31,0
04/09/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
04/09/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
04/09/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
04/09/2016,ccc_fpb_script,0,0,00:00:00,00:00:00,0
04/09/2016,ccc_311_calgary_script,943,916,00:00:18,00:06:31,27
04/09/2016,ccc_311_lobby_ph_script,0,0,00:00:00,00:00:00,0
04/09/2016,ccc_media_line_script,2,1,00:00:05,00:00:05,1
04/09/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
05/09/2016,ccc_tax_script,0,0,00:00:00,00:00:00,0
05/09/2016,ccc_priority_script,16,16,00:00:05,00:00:10,0
05/09/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
05/09/2016,ccc_city_script,0,0,00:00:00,00:00:00,0
05/09/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
05/09/2016,ccc_help_script,4,3,00:00:04,00:00:05,1
05/09/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
05/09/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
05/09/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
05/09/2016,ccc_fpb_script,0,0,00:00:00,00:00:00,0
05/09/2016,ccc_311_calgary_script,1188,1171,00:00:07,00:03:32,17
05/09/2016,ccc_311_lobby_ph_script,0,0,00:00:00,00:00:00,0
05/09/2016,ccc_media_line_script,3,3,00:00:09,00:00:19,0
05/09/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
06/09/2016,ccc_tax_script,25,23,00:01:03,00:03:08,2
06/09/2016,ccc_priority_script,35,35,00:00:11,00:00:41,0
06/09/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
06/09/2016,ccc_city_script,29,29,00:00:13,00:02:21,0
06/09/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
06/09/2016,ccc_help_script,21,20,00:00:09,00:00:36,1
06/09/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
06/09/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
06/09/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
06/09/2016,ccc_fpb_script,4,4,00:00:59,00:01:31,0
06/09/2016,ccc_311_calgary_script,4285,4026,00:00:48,00:05:26,259
06/09/2016,ccc_311_lobby_ph_script,3,2,00:00:03,00:00:05,1
06/09/2016,ccc_media_line_script,3,1,00:00:02,00:00:02,2
06/09/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
07/09/2016,ccc_tax_script,20,19,00:02:12,00:07:13,1
07/09/2016,ccc_priority_script,48,42,00:00:10,00:01:03,2
07/09/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
07/09/2016,ccc_city_script,16,15,00:00:14,00:00:27,1
07/09/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
07/09/2016,ccc_help_script,26,26,00:00:09,00:00:25,0
07/09/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
07/09/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
07/09/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
07/09/2016,ccc_fpb_script,0,0,00:00:00,00:00:00,0
07/09/2016,ccc_311_calgary_script,3822,3378,00:01:40,00:07:47,444
07/09/2016,ccc_311_lobby_ph_script,1,1,00:00:04,00:00:04,0
07/09/2016,ccc_media_line_script,1,1,00:00:10,00:00:10,0
07/09/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
08/09/2016,ccc_tax_script,15,14,00:00:37,00:02:15,1
08/09/2016,ccc_priority_script,23,23,00:00:07,00:00:25,0
08/09/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
08/09/2016,ccc_city_script,14,13,00:00:14,00:00:58,1
08/09/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
08/09/2016,ccc_help_script,16,14,00:00:11,00:00:43,2
08/09/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
08/09/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
08/09/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
08/09/2016,ccc_fpb_script,1,1,00:00:03,00:00:03,0
08/09/2016,ccc_311_calgary_script,3410,3216,00:00:46,00:06:22,194
08/09/2016,ccc_311_lobby_ph_script,2,2,00:00:02,00:00:03,0
08/09/2016,ccc_media_line_script,2,2,00:00:08,00:00:13,0
08/09/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
09/09/2016,ccc_tax_script,20,20,00:00:14,00:01:20,0
09/09/2016,ccc_priority_script,24,23,00:00:06,00:00:24,1
09/09/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
09/09/2016,ccc_city_script,19,18,00:00:12,00:00:43,1
09/09/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
09/09/2016,ccc_help_script,22,22,00:00:06,00:00:12,0
09/09/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
09/09/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
09/09/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
09/09/2016,ccc_fpb_script,2,2,00:00:31,00:00:58,0
09/09/2016,ccc_311_calgary_script,3148,3091,00:00:15,00:06:45,57
09/09/2016,ccc_311_lobby_ph_script,4,4,00:00:05,00:00:10,0
09/09/2016,ccc_media_line_script,0,0,00:00:00,00:00:00,0
09/09/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
10/09/2016,ccc_tax_script,0,0,00:00:00,00:00:00,0
10/09/2016,ccc_priority_script,32,32,00:00:35,00:03:45,0
10/09/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
10/09/2016,ccc_city_script,0,0,00:00:00,00:00:00,0
10/09/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
10/09/2016,ccc_help_script,11,10,00:00:08,00:00:17,1
10/09/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
10/09/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
10/09/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
10/09/2016,ccc_fpb_script,0,0,00:00:00,00:00:00,0
10/09/2016,ccc_311_calgary_script,1362,1253,00:00:55,00:21:52,108
10/09/2016,ccc_311_lobby_ph_script,0,0,00:00:00,00:00:00,0
10/09/2016,ccc_media_line_script,0,0,00:00:00,00:00:00,0
10/09/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
11/09/2016,ccc_tax_script,2,2,00:00:02,00:00:02,0
11/09/2016,ccc_priority_script,15,15,00:00:13,00:02:12,0
11/09/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
11/09/2016,ccc_city_script,0,0,00:00:00,00:00:00,0
11/09/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
11/09/2016,ccc_help_script,5,5,00:00:04,00:00:09,0
11/09/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
11/09/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
11/09/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
11/09/2016,ccc_fpb_script,0,0,00:00:00,00:00:00,0
11/09/2016,ccc_311_calgary_script,901,885,00:00:11,00:05:22,16
11/09/2016,ccc_311_lobby_ph_script,0,0,00:00:00,00:00:00,0
11/09/2016,ccc_media_line_script,0,0,00:00:00,00:00:00,0
11/09/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
12/09/2016,ccc_tax_script,16,16,00:00:22,00:01:16,0
12/09/2016,ccc_priority_script,19,18,00:00:12,00:01:17,1
12/09/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
12/09/2016,ccc_city_script,25,25,00:00:08,00:00:39,0
12/09/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
12/09/2016,ccc_help_script,23,22,00:00:10,00:01:06,1
12/09/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
12/09/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
12/09/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
12/09/2016,ccc_fpb_script,3,3,00:00:23,00:00:54,0
12/09/2016,ccc_311_calgary_script,3642,3531,00:00:23,00:08:15,110
12/09/2016,ccc_311_lobby_ph_script,0,0,00:00:00,00:00:00,0
12/09/2016,ccc_media_line_script,1,1,00:00:06,00:00:06,0
12/09/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
13/09/2016,ccc_tax_script,18,18,00:00:07,00:00:22,0
13/09/2016,ccc_priority_script,24,23,00:00:06,00:00:21,1
13/09/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
13/09/2016,ccc_city_script,23,22,00:00:06,00:00:20,1
13/09/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
13/09/2016,ccc_help_script,27,26,00:00:08,00:00:41,1
13/09/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
13/09/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
13/09/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
13/09/2016,ccc_fpb_script,0,0,00:00:00,00:00:00,0
13/09/2016,ccc_311_calgary_script,3322,3246,00:00:15,00:06:18,77
13/09/2016,ccc_311_lobby_ph_script,2,1,00:00:02,00:00:02,1
13/09/2016,ccc_media_line_script,1,1,00:00:12,00:00:12,0
13/09/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
14/09/2016,ccc_tax_script,11,11,00:00:09,00:00:48,0
14/09/2016,ccc_priority_script,33,32,00:00:07,00:00:35,1
14/09/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
14/09/2016,ccc_city_script,25,25,00:00:07,00:00:21,0
14/09/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
14/09/2016,ccc_help_script,43,39,00:00:06,00:00:28,4
14/09/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
14/09/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
14/09/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
14/09/2016,ccc_fpb_script,0,0,00:00:00,00:00:00,0
14/09/2016,ccc_311_calgary_script,3383,3226,00:00:32,00:07:23,157
14/09/2016,ccc_311_lobby_ph_script,3,3,00:00:04,00:00:06,0
14/09/2016,ccc_media_line_script,1,1,00:00:07,00:00:07,0
14/09/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
15/09/2016,ccc_tax_script,15,15,00:00:08,00:00:17,0
15/09/2016,ccc_priority_script,32,32,00:00:06,00:00:21,0
15/09/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
15/09/2016,ccc_city_script,28,28,00:00:05,00:00:10,0
15/09/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
15/09/2016,ccc_help_script,32,31,00:00:13,00:02:27,1
15/09/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
15/09/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
15/09/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
15/09/2016,ccc_fpb_script,1,1,00:00:03,00:00:03,0
15/09/2016,ccc_311_calgary_script,3302,3219,00:00:14,00:08:10,82
15/09/2016,ccc_311_lobby_ph_script,4,3,00:00:04,00:00:07,1
15/09/2016,ccc_media_line_script,6,4,00:00:10,00:00:19,2
15/09/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
16/09/2016,ccc_tax_script,4,4,00:02:00,00:05:48,0
16/09/2016,ccc_priority_script,38,37,00:00:07,00:00:33,1
16/09/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
16/09/2016,ccc_city_script,33,30,00:00:19,00:02:59,3
16/09/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
16/09/2016,ccc_help_script,22,21,00:00:06,00:00:30,1
16/09/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
16/09/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
16/09/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
16/09/2016,ccc_fpb_script,1,1,00:00:49,00:00:49,0
16/09/2016,ccc_311_calgary_script,3083,2886,00:00:43,00:07:50,198
16/09/2016,ccc_311_lobby_ph_script,4,4,00:00:13,00:00:30,0
16/09/2016,ccc_media_line_script,2,2,00:00:09,00:00:12,0
16/09/2016,ccc_waste_recycling_script,0,0,00:00:00,00:00:00,0
17/09/2016,ccc_tax_script,1,1,00:00:34,00:00:34,0
17/09/2016,ccc_priority_script,25,24,00:00:13,00:01:49,1
17/09/2016,ccc_aserv_info_script,0,0,00:00:00,00:00:00,0
17/09/2016,ccc_city_script,0,0,00:00:00,00:00:00,0
17/09/2016,ccc_feedback_script,0,0,00:00:00,00:00:00,0
17/09/2016,ccc_help_script,2,2,00:00:45,00:01:21,0
17/09/2016,ccc_link_script,0,0,00:00:00,00:00:00,0
17/09/2016,ccc_bylaw_script,0,0,00:00:00,00:00:00,0
17/09/2016,ccc_cty_online_script,0,0,00:00:00,00:00:00,0
17/09/2016,ccc_fpb_script,0,0,00:00:00,00:00:00,0
17/09/2016,ccc_311_calgary_script,1395,1302,00:00:33,00:09:04,93
