OBJECTID;CODIGO;CENTRO;DIRECCION;DISTRITO;TX_DISTRIT;ARCOS;CAPACIDAD;MODELO;TITULAR;ESTADO;OBSERVACIO;FOTO;FECHA_FOTO;FUENTE_FOT;FUENTE;ID_INFORMO;ID_OBRAS;CODIGO_GEN;ELIMINADO;enplanos
76;PBI_15003;"Centro Cultural ""La Elipa""";Santa Felicidad, 41;15;CIUDAD LINEAL;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_15003.jpg;11/08/2010;Central de Movilidad;INFORMOMADRID;76;569;0;0;1
77;PBI_07004;"Estadio ""Vallehermoso""";Av. Islas Filipinas y Santander;07;CHAMBERI;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_07004.jpg;24/01/2011;Central de Movilidad;INFORMOMADRID;77;239;0;0;1
78;PBI_08003;"IES ""Pr›ncipe Felipe""";Av. Monforte de Lemos, 24;08;FUENCARRAL-EL PARDO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_08003.jpg;31/01/2011;Central de Movilidad;INFORMOMADRID;78;317;0;0;1
79;PBI_09003;"Instalaciones Deportivas Elementales ""Depæsito Tormenta""";Arroyo Pozuelo - Enebro;09;MONCLOA-ARAVACA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_09003.jpg;13/02/2011;Central de Movilidad;INFORMOMADRID;79;347;0;0;1
80;PBI_09004;"Instalaciones Deportivas Elementales ""Arroyo Pozuelo""";Arroyo Pozuelo - Bardegueral;09;MONCLOA-ARAVACA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_09004.jpg;13/02/2011;Central de Movilidad;INFORMOMADRID;80;349;0;0;1
81;PBI_09005;"Campo de futbol ""Nuestra Se±ora del Buen Camino""";Ctra. H∑mera - Arroyo Pozuelo;09;MONCLOA-ARAVACA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_09005.jpg;13/02/2011;Central de Movilidad;INFORMOMADRID;81;350;0;0;1
82;PBI_05005;Estadio Santiago Bernabeu;Plaza Carlos Tr›as Bertrﬂn;05;CHAMARTIN;8,00000000000;16;1;AYUNTAMIENTO MADRID;<Null>;;PBI_05005.jpg;08/01/2011;Central de Movilidad;INFORMOMADRID;82;850;0;0;1
83;PBI_05006;Ejes principales del Plan Director;Plaza de la Rep∑blica Dominicana, 3;05;CHAMARTIN;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_05006.jpg;31/01/2011;Central de Movilidad;INFORMOMADRID;83;150;0;0;1
84;PBI_05007;"Polideportivo ""Antonio Magari±os""";Serrano, 127;05;CHAMARTIN;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_05007.jpg;02/01/2011;Central de Movilidad;INFORMOMADRID;84;177;0;0;1
85;PBI_05008;"IES ""Ramiro de Maeztu""";Serrano, 127;05;CHAMARTIN;5,00000000000;5;5;;;;PBI_05008.jpg;02/01/2011;Central de Movilidad;INFORMOMADRID;85;882;0;0;1
86;PBI_14005;"Metro ""Pavones""";Hacienda de Pavones, 340;14;MORATALAZ;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_14005.jpg;13/01/2011;Central de Movilidad;INFORMOMADRID;86;547;0;0;1
87;PBI_14006;"JMD ""Moratalaz""";Fuente Carrantona, 8;14;MORATALAZ;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_14006.jpg;13/01/2011;Central de Movilidad;INFORMOMADRID;87;548;0;0;1
88;PBI_05009;Ejes principales del Plan Director;Paseo Castellana, 178;05;CHAMARTIN;5,00000000000;10;1;AYUNTAMIENTO MADRID;2;Se±al doblada;PBI_05009.jpg;08/01/2011;Central de Movilidad;INFORMOMADRID;88;155;0;0;1
89;PBI_06005;"Metro ""Ventilla"", Oficina de la Vivienda de Madrid";Av. Asturias, 32;06;TETUAN;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_06005.jpg;31/01/2011;Central de Movilidad;INFORMOMADRID;89;229;0;0;1
90;PBI_08004;"Colegio P∑blico ""Breogﬂn""";Ginzo de Limia, 2;08;FUENCARRAL-EL PARDO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_08004.jpg;31/01/2011;Central de Movilidad;INFORMOMADRID;90;318;0;0;1
91;PBI_08005;"Centro Municipal Deportivo ""Vicente del Bosque""";Av. Monforte de Lemos, 15;08;FUENCARRAL-EL PARDO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_08005.jpg;31/01/2011;Central de Movilidad;INFORMOMADRID;91;315;0;0;1
92;PBI_08006;"Polideportivo ""Monforte de Lemos""";Av. Monforte de Lemos, 13;08;FUENCARRAL-EL PARDO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_08006.jpg;;INFORMOMADRID;INFORMOMADRID;92;314;0;2;1
93;PBI_08007;"Centro Deportivo Municipal ""La Masæ""";La Masæ y Collado de Cerro Malejo, 38;08;FUENCARRAL-EL PARDO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_08007.jpg;12/02/2011;Central de Movilidad;INFORMOMADRID;93;324;0;0;1
94;PBI_08008;"Centro Comercial ""La Vaguada""";Av. Monforte de Lemos, 32;08;FUENCARRAL-EL PARDO;6,00000000000;6;8;;;;PBI_08008.jpg;31/01/2011;Central de Movilidad;INFORMOMADRID;94;0;0;0;1
95;PBI_08009;"Centro Comercial ""La Vaguada""";Av. Monforte de Lemos, 30;08;FUENCARRAL-EL PARDO;12,00000000000;12;8;;;;PBI_08009.jpg;31/01/2011;Central de Movilidad;INFORMOMADRID;95;843;0;0;1
96;PBI_08010;"Centro Comercial ""La Vaguada""";Av. Monforte de Lemos, 34;08;FUENCARRAL-EL PARDO;6,00000000000;6;8;;;;PBI_08010.jpg;31/01/2011;Central de Movilidad;INFORMOMADRID;96;842;0;10;1
97;PBI_08011;"Centro Cultural ""La Vaguada""";Monforte de Lemos, 36-38;08;FUENCARRAL-EL PARDO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_08011.jpg;31/01/2011;Central de Movilidad;INFORMOMADRID;97;296;0;10;1
98;PBI_04008;Francisco Silvela;Francisco Silvela, 66;04;SALAMANCA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_04008.jpg;02/01/2011;Central de Movilidad;INFORMOMADRID;98;127;0;0;1
99;PBI_01005;Zona peatonal Fuencarral;Fuencarral, 1;01;CENTRO;3,00000000000;6;1;AYUNTAMIENTO MADRID;;;PBI_01005.jpg;24/09/2010;Central de Movilidad;INFORMOMADRID;99;8;0;0;1
100;PBI_01006;"Mercado ""Barcelæ""";Barcelæ, 7;01;CENTRO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_01006.jpg;25/10/2010;Central de Movilidad;INFORMOMADRID;100;2;0;0;1
101;PBI_13006;"Centro Cultural ""Entrev›as""";Av. Entrev›as - Timoteo P⁄rez Rubio;13;PUENTE DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_13006.jpg;26/01/2011;Central de Movilidad;INFORMOMADRID;101;513;0;0;1
191;PBI_19011;"Centro de Salud ""Villablanca""";Villablanca, 81;19;VICALVARO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_19011.jpg;07/09/2010;Central de Movilidad;INFORMOMADRID;191;715;0;0;1
192;PBI_19012;"IES ""Villablanca""";Villablanca, 79;19;VICALVARO;4,00000000000;8;1;AYUNTAMIENTO MADRID;;;PBI_19012.jpg;07/09/2010;Central de Movilidad;INFORMOMADRID;192;716;0;0;1
193;PBI_14015;"Jardines ""Dionisio Ridruejo""";Molina de Segura, 7-9;14;MORATALAZ;5,00000000000;10;1;AYUNTAMIENTO MADRID;1;Faltan 2 arcos;PBI_14015.jpg;13/01/2011;Central de Movilidad;INFORMOMADRID;193;534;0;0;1
194;PBI_03010;"Metro ""Pac›fico""";Av. Ciudad de Barcelona, 79;03;RETIRO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_03010.jpg;03/12/2010;Central de Movilidad;INFORMOMADRID;194;109;0;0;1
195;PBI_01015;Bas›lica San Francisco el Grande;Plaza de San Francisco, 1;01;CENTRO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_01015.jpg;22/09/2010;Central de Movilidad;INFORMOMADRID;195;38;0;0;1
196;PBI_01016;"Metro ""Embajadores""";Glorieta Embajadores;01;CENTRO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_01016.jpg;09/11/2010;Central de Movilidad;INFORMOMADRID;196;45;0;0;1
197;PBI_02016;Escuela T⁄cnica Ingenieros Industriales;Ronda de Valencia, 3;02;ARGANZUELA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_02016.jpg;09/11/2010;Central de Movilidad;INFORMOMADRID;197;62;0;0;1
198;PBI_02017;Escuela T⁄cnica Ingenieros Industriales;Bernardino Obregæn, 1;02;ARGANZUELA;4,00000000000;8;1;AYUNTAMIENTO MADRID;;;PBI_02017.jpg;09/11/2010;Central de Movilidad;INFORMOMADRID;198;63;0;0;1
199;PBI_05013;Ejes principales del Plan Director;Paseo Castellana, 244;05;CHAMARTIN;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_05013.jpg;31/01/2011;Central de Movilidad;INFORMOMADRID;199;196;0;0;1
200;PBI_05017;"Colegio ""Nuestra Se±ora de la Merced""";Av. Alfonso XIII, 165;05;CHAMARTIN;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_05017.jpg;31/01/2011;Central de Movilidad;INFORMOMADRID;200;151;0;0;1
201;PBI_05014;Ejes principales del Plan Director;Paseo Castellana, 278;05;CHAMARTIN;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_05014.jpg;31/01/2011;Central de Movilidad;INFORMOMADRID;201;194;0;0;1
202;PBI_05015;Ejes principales del Plan Director;Paseo Castellana, 296;05;CHAMARTIN;5,00000000000;10;1;AYUNTAMIENTO MADRID;1;Falta 1 arco;PBI_05015.jpg;31/01/2011;Central de Movilidad;INFORMOMADRID;202;193;0;0;1
203;PBI_12005;"Metro ""Almendrales""";Av. Cærdoba, 21;12;USERA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_12005.jpg;16/11/2010;Central de Movilidad;INFORMOMADRID;203;446;0;0;1
204;PBI_01018;Colegio P∑blico ÙNtra. Sra. de la Palomaˆ;Carretera de San Francisco, 5;01;CENTRO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_01018.jpg;13/01/2011;Central de Movilidad;INFORMOMADRID;204;33;0;0;1
205;PBI_10009;"Polideportivo ""Las Cruces""";Av. Poblados, s/n;10;LATINA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_10009.jpg;29/01/2011;Central de Movilidad;INFORMOMADRID;205;389;1;0;1
206;PBI_11003;"IES ""Vista Alegre""";General Ricardos 177;11;CARABANCHEL;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_11003.jpg;18/10/2010;Central de Movilidad;INFORMOMADRID;206;417;0;0;1
207;PBI_11004;"Colegio ""Federico Moreno Torroba""";General Ricardos, 177;11;CARABANCHEL;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_11004.jpg;29/01/2011;Central de Movilidad;INFORMOMADRID;207;415;0;0;1
208;PBI_03012;"Metro ""Conde de Casal""";Plaza de Conde de Casal;03;RETIRO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_03012.jpg;13/01/2011;Central de Movilidad;INFORMOMADRID;208;105;0;0;1
209;PBI_18003;"Metro ""Las Suertes""";Ensanche de Vallecas Cinco;18;VILLA DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_18003.jpg;;INFORMOMADRID;INFORMOMADRID;209;678;0;0;1
210;PBI_18018;"Metro ""Valdecarros""";Ensanche de Vallecas Uno;18;VILLA DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;;;;INFORMOMADRID;210;677;1;0;1
211;PBI_07013;Instituto de Formaciæn y Estudios del Gobierno Local de Madrid;Almagro, 5;07;CHAMBERI;5,00000000000;10;1;;;;PBI_07013.jpg;04/01/2011;Central de Movilidad;INFORMOMADRID;211;0;0;0;1
212;PBI_03016;Hotel AC Palacio del Retiro;Alfonso XII, 14;03;RETIRO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_03016.jpg;06/01/2011;Central de Movilidad;INFORMOMADRID;212;93;0;0;1
213;PBI_03011;Museo Nacional de Artes Decorativas;Montalbﬂn, 13;03;RETIRO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_03011.jpg;06/01/2011;Central de Movilidad;INFORMOMADRID;213;94;0;0;1
214;PBI_01019;Plaza de Santa Ana;Plaza de Santa Ana;01;CENTRO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_01019.jpg;17/09/2010;Central de Movilidad;INFORMOMADRID;214;30;0;0;1
215;PBI_16005;"Polideportivo ""Hortaleza""";Ctra. Acceso a la Estaciæn de Hortaleza, 11;16;HORTALEZA;5,00000000000;5;6;AYUNTAMIENTO MADRID;;;PBI_16005.jpg;22/09/2010;Central de Movilidad;INFORMOMADRID;215;0;0;0;1
216;PBI_16006;"Polideportivo ""Hortaleza""";Ctra. Acceso a la Estaciæn de Hortaleza, 11;16;HORTALEZA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_16006.jpg;22/09/2010;Central de Movilidad;INFORMOMADRID;216;616;0;0;1
217;PBI_16007;"Zona verde ""Cuevas de Almanzora""";Cuevas de Almanzora - Bembibre;16;HORTALEZA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_16007.jpg;22/09/2010;Central de Movilidad;INFORMOMADRID;217;622;0;0;1
218;PBI_02018;"Metro ""Legazpi""";Plaza de Legazpi;02;ARGANZUELA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_02018.jpg;06/01/2011;Central de Movilidad;INFORMOMADRID;218;80;0;0;1
219;PBI_13011;Instalaciones Deportivas;Av. Buenos Aires, 99;13;PUENTE DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_13011.jpg;28/08/2010;Central de Movilidad;INFORMOMADRID;219;494;0;0;1
220;PBI_01020;Plaza de San Miguel;Ciudad Rodrigo, 6;01;CENTRO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_01020.jpg;12/09/2010;Central de Movilidad;INFORMOMADRID;220;24;0;0;1
221;PBI_05028;Ejes principales del Plan Director;Corazæn de Maria, 44;05;CHAMARTIN;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_05028.jpg;02/01/2011;Central de Movilidad;INFORMOMADRID;221;185;0;0;1
222;PBI_06010;Tetuﬂn Punto Joven;Dulcinea;06;TETUAN;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_06010.jpg;08/01/2011;Central de Movilidad;INFORMOMADRID;222;222;0;0;1
223;PBI_05016;Ejes principales del Plan Director;Paseo Castellana, 108;05;CHAMARTIN;4,00000000000;8;1;AYUNTAMIENTO MADRID;;;PBI_05016.jpg;02/01/2011;Central de Movilidad;INFORMOMADRID;223;180;0;0;1
224;PBI_01021;Teatro Valle Inclﬂn;Plaza de Lavapi⁄s;01;CENTRO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_01021.jpg;13/01/2011;Central de Movilidad;INFORMOMADRID;224;873;0;0;1
111;PBI_14022;"IES ""Rodr›guez Valcﬂrcel""";Plaza del Encuentro, 4;14;MORATALAZ;4,00000000000;8;1;AYUNTAMIENTO MADRID;1;Arcos sueltos 1;PBI_14022.jpg;07/09/2010;Central de Movilidad;INFORMOMADRID;111;524;0;0;1
112;PBI_14014;"Jardines ""Dionisio Ridruejo""";Mario Cabre, 4;14;MORATALAZ;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_14014.jpg;13/01/2011;Central de Movilidad;INFORMOMADRID;112;518;0;0;1
113;PBI_14008;"CEIP ""P›o Baroja""";Luis de Hoyos Sainz, 82;14;MORATALAZ;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_14008.jpg;13/01/2011;Central de Movilidad;INFORMOMADRID;113;517;0;0;1
114;PBI_14009;"IES ""Moratalaz""";Corregidor Diego de Valderrﬂbano, s/n;14;MORATALAZ;5,00000000000;10;1;AYUNTAMIENTO MADRID;1;Faltan 3 arcos;PBI_14009.jpg;13/01/2011;Central de Movilidad;INFORMOMADRID;114;529;0;0;1
115;PBI_03009;EMT;Cerro de la Plata;03;RETIRO;4,00000000000;8;1;AYUNTAMIENTO MADRID;;;PBI_03009.jpg;03/12/2010;Central de Movilidad;INFORMOMADRID;115;108;0;0;1
116;PBI_09006;"Colegio ""Fray Luis de Leæn""";Evaristo San Miguel, 10;09;MONCLOA-ARAVACA;5,00000000000;10;1;AYUNTAMIENTO MADRID;1;Arcos sueltos 1;PBI_09006.jpg;19/01/2011;Central de Movilidad;INFORMOMADRID;116;342;0;0;1
117;PBI_05010;Equipamientos deportivos, educativos o sociales;Plaza del Duque de Pastrana, 7;05;CHAMARTIN;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_05010.jpg;31/01/2011;Central de Movilidad;INFORMOMADRID;117;191;0;0;1
118;PBI_05020;"Comisar›a de Polic›a ""Chamart›n""";Jos⁄ Bardasano Baos, 2;05;CHAMARTIN;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_05020.jpg;31/01/2011;Central de Movilidad;INFORMOMADRID;118;190;0;0;1
119;PBI_14010;"IES ""Felipe II""";Valdebernardo, 1;14;MORATALAZ;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_14010.jpg;07/09/2010;Central de Movilidad;INFORMOMADRID;119;544;0;0;1
120;PBI_14011;"IES ""Juana de Castilla""";Valdebernardo, 3;14;MORATALAZ;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_14011.jpg;07/09/2010;Central de Movilidad;INFORMOMADRID;120;542;0;0;1
121;PBI_07005;"Metro ""Metropolitano""";Vicente Alexandre;07;CHAMBERI;5,00000000000;10;1;AYUNTAMIENTO MADRID;2;falta se±al;PBI_07005.jpg;24/01/2011;Central de Movilidad;INFORMOMADRID;121;248;0;0;1
122;PBI_07006;"Colegio Mayor ""Padre Pæveda""";Isaac Peral, 60;07;CHAMBERI;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_07006.jpg;24/01/2011;Central de Movilidad;INFORMOMADRID;122;249;0;0;1
123;PBI_01009;Museo Reina Sof›a;Santa Isabel;01;CENTRO;10,00000000000;20;1;AYUNTAMIENTO MADRID;;;PBI_01009.jpg;09/11/2010;Central de Movilidad;INFORMOMADRID;123;42;0;0;1
124;PBI_01010;Museo Reina Sof›a;Santa Isabel;01;CENTRO;7,00000000000;14;1;AYUNTAMIENTO MADRID;;;PBI_01010.jpg;09/11/2010;Central de Movilidad;INFORMOMADRID;124;41;0;0;1
125;PBI_14026;"Colegio ""Gredos San Diego de Moratalaz""";Luis de Hoyos Sainz, 170;14;MORATALAZ;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_14026.jpg;07/09/2010;Central de Movilidad;INFORMOMADRID;125;539;1;0;1
126;PBI_14012;Zona verde;Cairo - Laponia;14;MORATALAZ;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_14012.jpg;07/09/2010;Central de Movilidad;INFORMOMADRID;126;538;0;0;1
127;PBI_07007;"Plaza de ""Chamber›""";Plaza de Chamber›, 1;07;CHAMBERI;6,00000000000;12;1;AYUNTAMIENTO MADRID;;Pasa de 10 a 6 arcos (sellados);PBI_07007.jpg;24/01/2011;Central de Movilidad;INFORMOMADRID;127;279;0;0;1
128;PBI_07008;"IES ""Santa Engracia""";Santa Engracia, 13;07;CHAMBERI;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_07008.jpg;24/01/2011;Central de Movilidad;INFORMOMADRID;128;271;0;0;1
129;PBI_15004;"JMD ""Ciudad Lineal""";Hermanos Garc›a Noblejas;15;CIUDAD LINEAL;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_15004.jpg;26/07/2010;Central de Movilidad;INFORMOMADRID;129;574;0;0;1
130;PBI_01011;"Biblioteca Centro ""Pedro Salinas""";Toledo, 125;01;CENTRO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_01011.jpg;13/01/2011;Central de Movilidad;INFORMOMADRID;130;50;0;0;1
131;PBI_19002;"Centro Comercial ""Valdebernardo""";"Bulevar ""Jos⁄ Prat""";19;VICALVARO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_19002.jpg;07/09/2010;Central de Movilidad;INFORMOMADRID;131;735;0;0;1
132;PBI_11001;"Metro ""La Peseta""";Salvador Allende, 3;11;CARABANCHEL;5,00000000000;10;1;AYUNTAMIENTO MADRID;1;Faltan 2 arcos;PBI_11001.jpg;29/01/2011;Central de Movilidad;INFORMOMADRID;132;432;0;0;1
133;PBI_11002;"Parque ""Emperatriz Mar›a de Austria""";V›a Lusitana,1;11;CARABANCHEL;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_11002.jpg;28/08/2010;Central de Movilidad;INFORMOMADRID;133;409;0;0;1
134;PBI_11013;"Intercambiador ""Plaza Eliptica""";Av. Oporto, 2;11;CARABANCHEL;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_11013.jpg;12/09/2010;Central de Movilidad;INFORMOMADRID;134;406;1;0;1
135;PBI_21006;"Centro Cultural ""Teresa de Calcuta""";Plaza del Navio;21;BARAJAS;5,00000000000;5;6;;;;PBI_21006.jpg;04/09/2010;Central de Movilidad;INFORMOMADRID;135;0;0;0;1
136;PBI_07009;"CEIP ""Claudio Moyano""";Cea Berm∑dez, 26;07;CHAMBERI;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_07009.jpg;24/01/2011;Central de Movilidad;INFORMOMADRID;136;238;0;0;1
137;PBI_07010;"Parque ""Enrique Herreros""";Bravo Murillo, 49;07;CHAMBERI;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_07010.jpg;24/01/2011;Central de Movilidad;INFORMOMADRID;137;235;0;0;1
138;PBI_07011;Ministerio de Trabajo e Inmigraciæn;Jose Abascal, 39;07;CHAMBERI;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_07011.jpg;24/01/2011;Central de Movilidad;INFORMOMADRID;138;256;0;0;1
139;PBI_13008;"Parque ""Campo del Toro""";Av. Andaluces, 9;13;PUENTE DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_13008.jpg;07/09/2010;Central de Movilidad;INFORMOMADRID;139;487;0;0;1
140;PBI_13009;"Campo de futbol ""Aragæn""";Av. Rafael Alberti - Antonio Mairena;13;PUENTE DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_13009.jpg;07/09/2010;Central de Movilidad;INFORMOMADRID;140;488;0;0;1
141;PBI_13010;"Centro Cultural ""Palomeras""";Luis Mar›n, s/n;13;PUENTE DE VALLECAS;5,00000000000;10;1;AYUNTAMIENTO MADRID;12;Retirado, marcas en suelo de los elementos;PBI_13010.jpg;07/09/2010;Central de Movilidad;INFORMOMADRID;141;490;0;-2;-1
142;PBI_04009;"Centro Cultural ""Quinta del Berro""";Enrique D' Almonte, 1;04;SALAMANCA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_04009.jpg;19/10/2010;Central de Movilidad;INFORMOMADRID;142;132;0;0;1
143;PBI_09007;"Metro ""Lago""";Paseo Puerta del ?ngel, 9;09;MONCLOA-ARAVACA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_09007.jpg;18/09/2010;Central de Movilidad;INFORMOMADRID;143;338;0;0;1
144;PBI_09008;Parque de Atracciones;Ctra. Batﬂn;09;MONCLOA-ARAVACA;5,00000000000;5;8;;1;Deteriorado;PBI_09008.jpg;;INFORMOMADRID;INFORMOMADRID;144;0;0;0;1
145;PBI_16002;"Parque ""Alfredo Kraus""";Ayacucho - Mar Adriﬂtico;16;HORTALEZA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_16002.jpg;03/09/2010;Central de Movilidad;INFORMOMADRID;145;588;0;0;1
146;PBI_16003;Comit⁄ Ol›mpico Espa±ol;Arequipa;16;HORTALEZA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_16003.jpg;03/09/2010;Central de Movilidad;INFORMOMADRID;146;586;0;0;1
147;PBI_19003;"Metro ""Vicalvaro""";Paseo de los Artilleros y San Cipriano;19;VICALVARO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_19003.jpg;07/09/2010;Central de Movilidad;INFORMOMADRID;147;733;0;0;1
148;PBI_19004;"Metro ""San Cipriano""";San Cipriano, 48;19;VICALVARO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_19004.jpg;07/09/2010;Central de Movilidad;INFORMOMADRID;148;727;0;0;1
149;PBI_19009;"Parque de ""La Cu±a Verde""";Av. Daroca;19;VICALVARO;5,00000000000;10;1;AYUNTAMIENTO MADRID;1;Faltan los 5 arcos;PBI_19009.jpg;07/09/2010;Central de Movilidad;INFORMOMADRID;149;724;0;-2;-1
150;PBI_19010;"Parque ""La Maceta""";Casalarreina, 26;19;VICALVARO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_19010.jpg;07/09/2010;Central de Movilidad;INFORMOMADRID;150;723;0;0;1
151;PBI_19005;"Biblioteca P∑blica Municipal ""Francisco Ayala""";Bulevar Indalecio Prieto, 21 (lateral derecho);19;VICALVARO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_19005.jpg;07/09/2010;Central de Movilidad;INFORMOMADRID;151;742;0;0;1
152;PBI_19006;"Centro Cultural ""Valdebernardo""";Bulevar Indalecio Prieto, 21 (lateral izquierdo);19;VICALVARO;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_19006.jpg;07/09/2010;Central de Movilidad;INFORMOMADRID;152;743;0;0;1
153;PBI_19007;"Estaciæn ""Vicﬂlvaro""";Paseo del Polideportivo, 136;19;VICALVARO;5,00000000000;10;1;AYUNTAMIENTO MADRID;1;Arcos sueltos 1;PBI_19007.jpg;07/09/2010;Central de Movilidad;INFORMOMADRID;153;725;0;0;1
154;PBI_19008;"Metro ""Valdebernardo""";Bulevar de Indalecio Prieto, 1;19;VICALVARO;5,00000000000;10;1;AYUNTAMIENTO MADRID;2;Se±al Doblada;PBI_19008.jpg;07/09/2010;Central de Movilidad;INFORMOMADRID;154;741;0;0;1
155;PBI_09009;Zoolægico;Casa de Campo;09;MONCLOA-ARAVACA;7,00000000000;14;1;AYUNTAMIENTO MADRID;;;PBI_09009.jpg;18/09/2010;Central de Movilidad;INFORMOMADRID;155;341;0;10;1
156;PBI_05011;Junto a equipamientos deportivos, educativos o sociales;Av. Pio XII, 2;05;CHAMARTIN;4,00000000000;8;1;AYUNTAMIENTO MADRID;;;PBI_05011.jpg;31/01/2011;Central de Movilidad;INFORMOMADRID;156;148;0;0;1
157;PBI_04010;"Metro ""O'Donell""";Doctor Esquerdo, 42;04;SALAMANCA;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_04010.jpg;11/08/2010;Central de Movilidad;INFORMOMADRID;157;137;0;0;1
158;PBI_14013;"Metro ""La Estrella""";Camino de Vinateros, 10;14;MORATALAZ;5,00000000000;10;1;AYUNTAMIENTO MADRID;;;PBI_14013.jpg;13/01/2011;Central de Movilidad;INFORMOMADRID;158;531;0;0;1
